premise	hypothesis
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $198 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $204 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $210 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $216 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $222 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $228 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $234 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $240 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $246 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $252 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $258 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $264 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $270 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $276 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $282 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $288 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $294 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $300 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $306 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $312 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $318 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $324 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $330 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $336 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $342 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $348 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $354 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $360 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $366 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $372 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $378 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $384 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $390 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $396 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $402 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $408 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $414 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $420 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $426 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $432 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $438 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $444 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $450 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $456 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $462 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $468 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $474 tiffany is not expensive.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $120 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $126 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $132 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $138 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $144 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $150 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $156 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $162 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $168 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $174 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $180 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $186 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $192 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $198 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $204 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $210 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $216 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $222 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $228 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $234 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $240 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $246 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $252 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $258 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $264 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $270 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $276 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $282 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $288 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $294 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $300 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $306 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $312 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $318 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $324 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $330 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $336 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $342 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $348 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $354 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $360 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $366 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $372 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $378 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $384 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $390 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $396 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $402 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $408 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $414 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $420 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $426 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $432 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $438 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $444 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $450 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $456 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $462 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $468 tiffany is not cheap.
A $360 tiffany is expensive. A $240 tiffany is cheap.	A $474 tiffany is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $9 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $11 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $13 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $15 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $17 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $19 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $21 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $23 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $25 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $27 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $29 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $37 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $43 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $49 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $51 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $53 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $55 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $57 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $59 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $61 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $63 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $65 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $67 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $69 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $71 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $73 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $75 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $77 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $79 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $81 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $83 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $85 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $87 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $89 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $91 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $93 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $95 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $97 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $99 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $101 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $103 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $105 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $107 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $109 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $111 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $113 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $115 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $117 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $119 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $121 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $123 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $125 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $127 olive is not expensive.
A $89 olive is expensive. A $49 olive is cheap.	A $9 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $11 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $13 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $15 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $17 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $19 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $21 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $23 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $25 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $27 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $29 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $37 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $43 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $49 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $51 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $53 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $55 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $57 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $59 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $61 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $63 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $65 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $67 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $69 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $71 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $73 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $75 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $77 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $79 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $81 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $83 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $85 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $87 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $89 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $91 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $93 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $95 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $97 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $99 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $101 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $103 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $105 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $107 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $109 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $111 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $113 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $115 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $117 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $119 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $121 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $123 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $125 olive is not cheap.
A $89 olive is expensive. A $49 olive is cheap.	A $127 olive is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $30 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $32 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $34 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $36 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $38 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $40 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $42 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $44 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $46 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $48 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $50 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $52 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $54 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $56 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $58 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $60 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $62 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $64 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $66 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $68 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $70 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $72 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $74 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $76 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $78 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $80 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $82 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $84 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $86 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $88 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $90 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $92 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $94 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $96 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $98 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $100 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $102 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $104 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $106 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $108 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $110 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $112 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $114 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $116 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $118 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $120 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $122 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $124 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $126 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $128 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $130 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $132 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $134 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $136 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $138 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $140 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $142 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $144 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $146 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $148 disk is not expensive.
A $110 disk is expensive. A $70 disk is cheap.	A $30 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $32 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $34 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $36 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $38 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $40 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $42 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $44 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $46 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $48 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $50 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $52 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $54 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $56 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $58 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $60 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $62 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $64 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $66 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $68 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $70 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $72 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $74 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $76 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $78 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $80 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $82 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $84 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $86 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $88 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $90 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $92 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $94 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $96 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $98 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $100 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $102 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $104 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $106 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $108 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $110 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $112 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $114 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $116 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $118 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $120 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $122 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $124 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $126 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $128 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $130 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $132 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $134 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $136 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $138 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $140 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $142 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $144 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $146 disk is not cheap.
A $110 disk is expensive. A $70 disk is cheap.	A $148 disk is not cheap.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1120 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1176 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1232 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1288 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1344 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1400 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1456 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1512 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1568 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1624 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1680 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1736 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1792 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1848 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1904 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $1960 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $2016 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $2072 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $2128 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $2184 radar is not expensive.
A $3360 radar is expensive. A $2240 radar is cheap.	A $2240 radar is not expensive.
