premise	hypothesis	label
The atmosphere is suitable.	The atmosphere is relatively suitable.	entailment
The atmosphere is relatively suitable.	The atmosphere is suitable.	not_entailment
The neck is straight.	The neck is relatively straight.	entailment
The neck is relatively straight.	The neck is straight.	not_entailment
The powder is pure.	The powder is relatively pure.	entailment
The powder is relatively pure.	The powder is pure.	not_entailment
The core is strong.	The core is relatively strong.	entailment
The core is relatively strong.	The core is strong.	not_entailment
The cloud is thick.	The cloud is relatively thick.	entailment
The cloud is relatively thick.	The cloud is thick.	not_entailment
The commonwealth is interesting.	The commonwealth is relatively interesting.	entailment
The commonwealth is relatively interesting.	The commonwealth is interesting.	not_entailment
The driver is safe.	The driver is relatively safe.	entailment
The driver is relatively safe.	The driver is safe.	not_entailment
The word is cheap.	The word is relatively cheap.	entailment
The word is relatively cheap.	The word is cheap.	not_entailment
The pay is nice.	The pay is relatively nice.	entailment
The pay is relatively nice.	The pay is nice.	not_entailment
The practice is acceptable.	The practice is relatively acceptable.	entailment
The practice is relatively acceptable.	The practice is acceptable.	not_entailment
The bird is healthy.	The bird is relatively healthy.	entailment
The bird is relatively healthy.	The bird is healthy.	not_entailment
The architecture is similar.	The architecture is relatively similar.	entailment
The architecture is relatively similar.	The architecture is similar.	not_entailment
The weather is uncertain.	The weather is relatively uncertain.	entailment
The weather is relatively uncertain.	The weather is uncertain.	not_entailment
The idea is interesting.	The idea is relatively interesting.	entailment
The idea is relatively interesting.	The idea is interesting.	not_entailment
The atmosphere is thick.	The atmosphere is relatively thick.	entailment
The atmosphere is relatively thick.	The atmosphere is thick.	not_entailment
The fishing is bad.	The fishing is relatively bad.	entailment
The fishing is relatively bad.	The fishing is bad.	not_entailment
The studio is modern.	The studio is relatively modern.	entailment
The studio is relatively modern.	The studio is modern.	not_entailment
The return is low.	The return is relatively low.	entailment
The return is relatively low.	The return is low.	not_entailment
The lingerie is new.	The lingerie is relatively new.	entailment
The lingerie is relatively new.	The lingerie is new.	not_entailment
The soil is pure.	The soil is relatively pure.	entailment
The soil is relatively pure.	The soil is pure.	not_entailment
The world is short.	The world is relatively short.	entailment
The world is relatively short.	The world is short.	not_entailment
The child is safe.	The child is relatively safe.	entailment
The child is relatively safe.	The child is safe.	not_entailment
The route is easy.	The route is relatively easy.	entailment
The route is relatively easy.	The route is easy.	not_entailment
The curve is straight.	The curve is relatively straight.	entailment
The curve is relatively straight.	The curve is straight.	not_entailment
The wire is straight.	The wire is relatively straight.	entailment
The wire is relatively straight.	The wire is straight.	not_entailment
The yield is low.	The yield is relatively low.	entailment
The yield is relatively low.	The yield is low.	not_entailment
The walk is long.	The walk is relatively long.	entailment
The walk is relatively long.	The walk is long.	not_entailment
The system is sick.	The system is relatively sick.	entailment
The system is relatively sick.	The system is sick.	not_entailment
The premium is low.	The premium is relatively low.	entailment
The premium is relatively low.	The premium is low.	not_entailment
The rest is fat.	The rest is relatively fat.	entailment
The rest is relatively fat.	The rest is fat.	not_entailment
The season is young.	The season is relatively young.	entailment
The season is relatively young.	The season is young.	not_entailment
The story is good.	The story is relatively good.	entailment
The story is relatively good.	The story is good.	not_entailment
The axis is straight.	The axis is relatively straight.	entailment
The axis is relatively straight.	The axis is straight.	not_entailment
The beginning is rough.	The beginning is relatively rough.	entailment
The beginning is relatively rough.	The beginning is rough.	not_entailment
The conclusion is acceptable.	The conclusion is relatively acceptable.	entailment
The conclusion is relatively acceptable.	The conclusion is acceptable.	not_entailment
The trend is weak.	The trend is relatively weak.	entailment
The trend is relatively weak.	The trend is weak.	not_entailment
The location is uncertain.	The location is relatively uncertain.	entailment
The location is relatively uncertain.	The location is uncertain.	not_entailment
The vista is interesting.	The vista is relatively interesting.	entailment
The vista is relatively interesting.	The vista is interesting.	not_entailment
The humor is gentle.	The humor is relatively gentle.	entailment
The humor is relatively gentle.	The humor is gentle.	not_entailment
The deck is shallow.	The deck is relatively shallow.	entailment
The deck is relatively shallow.	The deck is shallow.	not_entailment
The testimonials is strong.	The testimonials is relatively strong.	entailment
The testimonials is relatively strong.	The testimonials is strong.	not_entailment
The experiment is possible.	The experiment is relatively possible.	entailment
The experiment is relatively possible.	The experiment is possible.	not_entailment
The tail is fat.	The tail is relatively fat.	entailment
The tail is relatively fat.	The tail is fat.	not_entailment
The language is suitable.	The language is relatively suitable.	entailment
The language is relatively suitable.	The language is suitable.	not_entailment
The world is expensive.	The world is relatively expensive.	entailment
The world is relatively expensive.	The world is expensive.	not_entailment
The sea is sick.	The sea is relatively sick.	entailment
The sea is relatively sick.	The sea is sick.	not_entailment
The messenger is direct.	The messenger is relatively direct.	entailment
The messenger is relatively direct.	The messenger is direct.	not_entailment
The sand is deep.	The sand is relatively deep.	entailment
The sand is relatively deep.	The sand is deep.	not_entailment
The mouse is sick.	The mouse is relatively sick.	entailment
The mouse is relatively sick.	The mouse is sick.	not_entailment
The earth is old.	The earth is relatively old.	entailment
The earth is relatively old.	The earth is old.	not_entailment
The chance is small.	The chance is relatively small.	entailment
The chance is relatively small.	The chance is small.	not_entailment
The rock is heavy.	The rock is relatively heavy.	entailment
The rock is relatively heavy.	The rock is heavy.	not_entailment
The steam is thick.	The steam is relatively thick.	entailment
The steam is relatively thick.	The steam is thick.	not_entailment
The hill is flat.	The hill is relatively flat.	entailment
The hill is relatively flat.	The hill is flat.	not_entailment
The writing is bad.	The writing is relatively bad.	entailment
The writing is relatively bad.	The writing is bad.	not_entailment
The surf is rough.	The surf is relatively rough.	entailment
The surf is relatively rough.	The surf is rough.	not_entailment
The truth is dangerous.	The truth is relatively dangerous.	entailment
The truth is relatively dangerous.	The truth is dangerous.	not_entailment
The bed is neat.	The bed is relatively neat.	entailment
The bed is relatively neat.	The bed is neat.	not_entailment
The smith is young.	The smith is relatively young.	entailment
The smith is relatively young.	The smith is young.	not_entailment
The music is silent.	The music is relatively silent.	entailment
The music is relatively silent.	The music is silent.	not_entailment
The business is healthy.	The business is relatively healthy.	entailment
The business is relatively healthy.	The business is healthy.	not_entailment
The date is uncertain.	The date is relatively uncertain.	entailment
The date is relatively uncertain.	The date is uncertain.	not_entailment
The hardcover is new.	The hardcover is relatively new.	entailment
The hardcover is relatively new.	The hardcover is new.	not_entailment
The vista is clear.	The vista is relatively clear.	entailment
The vista is relatively clear.	The vista is clear.	not_entailment
The president is sick.	The president is relatively sick.	entailment
The president is relatively sick.	The president is sick.	not_entailment
The traffic is thick.	The traffic is relatively thick.	entailment
The traffic is relatively thick.	The traffic is thick.	not_entailment
The architecture is neat.	The architecture is relatively neat.	entailment
The architecture is relatively neat.	The architecture is neat.	not_entailment
The truth is rich.	The truth is relatively rich.	entailment
The truth is relatively rich.	The truth is rich.	not_entailment
The coach is happy.	The coach is relatively happy.	entailment
The coach is relatively happy.	The coach is happy.	not_entailment
The salt is pure.	The salt is relatively pure.	entailment
The salt is relatively pure.	The salt is pure.	not_entailment
The reed is shallow.	The reed is relatively shallow.	entailment
The reed is relatively shallow.	The reed is shallow.	not_entailment
The internet is big.	The internet is relatively big.	entailment
The internet is relatively big.	The internet is big.	not_entailment
The oracle is expensive.	The oracle is relatively expensive.	entailment
The oracle is relatively expensive.	The oracle is expensive.	not_entailment
The game is short.	The game is relatively short.	entailment
The game is relatively short.	The game is short.	not_entailment
The advantage is definite.	The advantage is relatively definite.	entailment
The advantage is relatively definite.	The advantage is definite.	not_entailment
The medium is direct.	The medium is relatively direct.	entailment
The medium is relatively direct.	The medium is direct.	not_entailment
The morning is cool.	The morning is relatively cool.	entailment
The morning is relatively cool.	The morning is cool.	not_entailment
The situation is acceptable.	The situation is relatively acceptable.	entailment
The situation is relatively acceptable.	The situation is acceptable.	not_entailment
The cost is similar.	The cost is relatively similar.	entailment
The cost is relatively similar.	The cost is similar.	not_entailment
The consumer is happy.	The consumer is relatively happy.	entailment
The consumer is relatively happy.	The consumer is happy.	not_entailment
The path is far.	The path is relatively far.	entailment
The path is relatively far.	The path is far.	not_entailment
The landscape is uncertain.	The landscape is relatively uncertain.	entailment
The landscape is relatively uncertain.	The landscape is uncertain.	not_entailment
The housing is nice.	The housing is relatively nice.	entailment
The housing is relatively nice.	The housing is nice.	not_entailment
The gas is hot.	The gas is relatively hot.	entailment
The gas is relatively hot.	The gas is hot.	not_entailment
The heart is fat.	The heart is relatively fat.	entailment
The heart is relatively fat.	The heart is fat.	not_entailment
The government is sick.	The government is relatively sick.	entailment
The government is relatively sick.	The government is sick.	not_entailment
The prize is big.	The prize is relatively big.	entailment
The prize is relatively big.	The prize is big.	not_entailment
The look is neat.	The look is relatively neat.	entailment
The look is relatively neat.	The look is neat.	not_entailment
The world is silent.	The world is relatively silent.	entailment
The world is relatively silent.	The world is silent.	not_entailment
The mechanism is similar.	The mechanism is relatively similar.	entailment
The mechanism is relatively similar.	The mechanism is similar.	not_entailment
The solution is possible.	The solution is relatively possible.	entailment
The solution is relatively possible.	The solution is possible.	not_entailment
The forecast is cold.	The forecast is relatively cold.	entailment
The forecast is relatively cold.	The forecast is cold.	not_entailment
The brand is new.	The brand is relatively new.	entailment
The brand is relatively new.	The brand is new.	not_entailment
The process is similar.	The process is relatively similar.	entailment
The process is relatively similar.	The process is similar.	not_entailment
The process is complete.	The process is relatively complete.	entailment
The process is relatively complete.	The process is complete.	not_entailment
The concept is new.	The concept is relatively new.	entailment
The concept is relatively new.	The concept is new.	not_entailment
The simulation is complete.	The simulation is relatively complete.	entailment
The simulation is relatively complete.	The simulation is complete.	not_entailment
The gas is thick.	The gas is relatively thick.	entailment
The gas is relatively thick.	The gas is thick.	not_entailment
The soil is deep.	The soil is relatively deep.	entailment
The soil is relatively deep.	The soil is deep.	not_entailment
The memorabilia is expensive.	The memorabilia is relatively expensive.	entailment
The memorabilia is relatively expensive.	The memorabilia is expensive.	not_entailment
The strategy is simple.	The strategy is relatively simple.	entailment
The strategy is relatively simple.	The strategy is simple.	not_entailment
The hole is big.	The hole is relatively big.	entailment
The hole is relatively big.	The hole is big.	not_entailment
The concept is original.	The concept is relatively original.	entailment
The concept is relatively original.	The concept is original.	not_entailment
The piano is silent.	The piano is relatively silent.	entailment
The piano is relatively silent.	The piano is silent.	not_entailment
The street is wet.	The street is relatively wet.	entailment
The street is relatively wet.	The street is wet.	not_entailment
The desert is dangerous.	The desert is relatively dangerous.	entailment
The desert is relatively dangerous.	The desert is dangerous.	not_entailment
The line is straight.	The line is relatively straight.	entailment
The line is relatively straight.	The line is straight.	not_entailment
The application is complete.	The application is relatively complete.	entailment
The application is relatively complete.	The application is complete.	not_entailment
The meaning is vague.	The meaning is relatively vague.	entailment
The meaning is relatively vague.	The meaning is vague.	not_entailment
The music is cool.	The music is relatively cool.	entailment
The music is relatively cool.	The music is cool.	not_entailment
The path is wide.	The path is relatively wide.	entailment
The path is relatively wide.	The path is wide.	not_entailment
The situation is impossible.	The situation is relatively impossible.	entailment
The situation is relatively impossible.	The situation is impossible.	not_entailment
The dust is thick.	The dust is relatively thick.	entailment
The dust is relatively thick.	The dust is thick.	not_entailment
The station is independent.	The station is relatively independent.	entailment
The station is relatively independent.	The station is independent.	not_entailment
The choice is difficult.	The choice is relatively difficult.	entailment
The choice is relatively difficult.	The choice is difficult.	not_entailment
The maximum is acceptable.	The maximum is relatively acceptable.	entailment
The maximum is relatively acceptable.	The maximum is acceptable.	not_entailment
The loop is complete.	The loop is relatively complete.	entailment
The loop is relatively complete.	The loop is complete.	not_entailment
The game is complete.	The game is relatively complete.	entailment
The game is relatively complete.	The game is complete.	not_entailment
The ground is wet.	The ground is relatively wet.	entailment
The ground is relatively wet.	The ground is wet.	not_entailment
The pool is deep.	The pool is relatively deep.	entailment
The pool is relatively deep.	The pool is deep.	not_entailment
The neck is thin.	The neck is relatively thin.	entailment
The neck is relatively thin.	The neck is thin.	not_entailment
The population is healthy.	The population is relatively healthy.	entailment
The population is relatively healthy.	The population is healthy.	not_entailment
The timing is interesting.	The timing is relatively interesting.	entailment
The timing is relatively interesting.	The timing is interesting.	not_entailment
The lake is clean.	The lake is relatively clean.	entailment
The lake is relatively clean.	The lake is clean.	not_entailment
The scale is small.	The scale is relatively small.	entailment
The scale is relatively small.	The scale is small.	not_entailment
The challenge is difficult.	The challenge is relatively difficult.	entailment
The challenge is relatively difficult.	The challenge is difficult.	not_entailment
The bear is weak.	The bear is relatively weak.	entailment
The bear is relatively weak.	The bear is weak.	not_entailment
The city is far.	The city is relatively far.	entailment
The city is relatively far.	The city is far.	not_entailment
The argument is strong.	The argument is relatively strong.	entailment
The argument is relatively strong.	The argument is strong.	not_entailment
The action is direct.	The action is relatively direct.	entailment
The action is relatively direct.	The action is direct.	not_entailment
The restoration is complete.	The restoration is relatively complete.	entailment
The restoration is relatively complete.	The restoration is complete.	not_entailment
The ocean is flat.	The ocean is relatively flat.	entailment
The ocean is relatively flat.	The ocean is flat.	not_entailment
The canyon is tall.	The canyon is relatively tall.	entailment
The canyon is relatively tall.	The canyon is tall.	not_entailment
The industry is sick.	The industry is relatively sick.	entailment
The industry is relatively sick.	The industry is sick.	not_entailment
The level is low.	The level is relatively low.	entailment
The level is relatively low.	The level is low.	not_entailment
The shift is profound.	The shift is relatively profound.	entailment
The shift is relatively profound.	The shift is profound.	not_entailment
The fit is bad.	The fit is relatively bad.	entailment
The fit is relatively bad.	The fit is bad.	not_entailment
The lingerie is original.	The lingerie is relatively original.	entailment
The lingerie is relatively original.	The lingerie is original.	not_entailment
The outcome is impossible.	The outcome is relatively impossible.	entailment
The outcome is relatively impossible.	The outcome is impossible.	not_entailment
The fact is simple.	The fact is relatively simple.	entailment
The fact is relatively simple.	The fact is simple.	not_entailment
The middle is flat.	The middle is relatively flat.	entailment
The middle is relatively flat.	The middle is flat.	not_entailment
The safari is modern.	The safari is relatively modern.	entailment
The safari is relatively modern.	The safari is modern.	not_entailment
The output is acceptable.	The output is relatively acceptable.	entailment
The output is relatively acceptable.	The output is acceptable.	not_entailment
The highway is narrow.	The highway is relatively narrow.	entailment
The highway is relatively narrow.	The highway is narrow.	not_entailment
The man is dangerous.	The man is relatively dangerous.	entailment
The man is relatively dangerous.	The man is dangerous.	not_entailment
The mathematics is simple.	The mathematics is relatively simple.	entailment
The mathematics is relatively simple.	The mathematics is simple.	not_entailment
The area is wide.	The area is relatively wide.	entailment
The area is relatively wide.	The area is wide.	not_entailment
The interior is smooth.	The interior is relatively smooth.	entailment
The interior is relatively smooth.	The interior is smooth.	not_entailment
The city is big.	The city is relatively big.	entailment
The city is relatively big.	The city is big.	not_entailment
The neighborhood is dangerous.	The neighborhood is relatively dangerous.	entailment
The neighborhood is relatively dangerous.	The neighborhood is dangerous.	not_entailment
The village is small.	The village is relatively small.	entailment
The village is relatively small.	The village is small.	not_entailment
The kid is special.	The kid is relatively special.	entailment
The kid is relatively special.	The kid is special.	not_entailment
The press is independent.	The press is relatively independent.	entailment
The press is relatively independent.	The press is independent.	not_entailment
The bedding is clean.	The bedding is relatively clean.	entailment
The bedding is relatively clean.	The bedding is clean.	not_entailment
The order is similar.	The order is relatively similar.	entailment
The order is relatively similar.	The order is similar.	not_entailment
The winner is certain.	The winner is relatively certain.	entailment
The winner is relatively certain.	The winner is certain.	not_entailment
The range is narrow.	The range is relatively narrow.	entailment
The range is relatively narrow.	The range is narrow.	not_entailment
The image is original.	The image is relatively original.	entailment
The image is relatively original.	The image is original.	not_entailment
The castle is old.	The castle is relatively old.	entailment
The castle is relatively old.	The castle is old.	not_entailment
The target is clear.	The target is relatively clear.	entailment
The target is relatively clear.	The target is clear.	not_entailment
The solution is interesting.	The solution is relatively interesting.	entailment
The solution is relatively interesting.	The solution is interesting.	not_entailment
The turn is smooth.	The turn is relatively smooth.	entailment
The turn is relatively smooth.	The turn is smooth.	not_entailment
The book is interesting.	The book is relatively interesting.	entailment
The book is relatively interesting.	The book is interesting.	not_entailment
The ending is bad.	The ending is relatively bad.	entailment
The ending is relatively bad.	The ending is bad.	not_entailment
The report is complete.	The report is relatively complete.	entailment
The report is relatively complete.	The report is complete.	not_entailment
The dog is old.	The dog is relatively old.	entailment
The dog is relatively old.	The dog is old.	not_entailment
The night is wet.	The night is relatively wet.	entailment
The night is relatively wet.	The night is wet.	not_entailment
The risk is acceptable.	The risk is relatively acceptable.	entailment
The risk is relatively acceptable.	The risk is acceptable.	not_entailment
The vista is certain.	The vista is relatively certain.	entailment
The vista is relatively certain.	The vista is certain.	not_entailment
The integration is possible.	The integration is relatively possible.	entailment
The integration is relatively possible.	The integration is possible.	not_entailment
The explanation is simple.	The explanation is relatively simple.	entailment
The explanation is relatively simple.	The explanation is simple.	not_entailment
The client is happy.	The client is relatively happy.	entailment
The client is relatively happy.	The client is happy.	not_entailment
The city is young.	The city is relatively young.	entailment
The city is relatively young.	The city is young.	not_entailment
The feeling is special.	The feeling is relatively special.	entailment
The feeling is relatively special.	The feeling is special.	not_entailment
The fit is acceptable.	The fit is relatively acceptable.	entailment
The fit is relatively acceptable.	The fit is acceptable.	not_entailment
The answer is possible.	The answer is relatively possible.	entailment
The answer is relatively possible.	The answer is possible.	not_entailment
The florist is small.	The florist is relatively small.	entailment
The florist is relatively small.	The florist is small.	not_entailment
The yard is clean.	The yard is relatively clean.	entailment
The yard is relatively clean.	The yard is clean.	not_entailment
The show is crazy.	The show is relatively crazy.	entailment
The show is relatively crazy.	The show is crazy.	not_entailment
The bathroom is small.	The bathroom is relatively small.	entailment
The bathroom is relatively small.	The bathroom is small.	not_entailment
The explanation is difficult.	The explanation is relatively difficult.	entailment
The explanation is relatively difficult.	The explanation is difficult.	not_entailment
The island is small.	The island is relatively small.	entailment
The island is relatively small.	The island is small.	not_entailment
The sand is hot.	The sand is relatively hot.	entailment
The sand is relatively hot.	The sand is hot.	not_entailment
The land is cold.	The land is relatively cold.	entailment
The land is relatively cold.	The land is cold.	not_entailment
The fear is profound.	The fear is relatively profound.	entailment
The fear is relatively profound.	The fear is profound.	not_entailment
The process is difficult.	The process is relatively difficult.	entailment
The process is relatively difficult.	The process is difficult.	not_entailment
The camcorder is long.	The camcorder is relatively long.	entailment
The camcorder is relatively long.	The camcorder is long.	not_entailment
The road is difficult.	The road is relatively difficult.	entailment
The road is relatively difficult.	The road is difficult.	not_entailment
The freeware is pure.	The freeware is relatively pure.	entailment
The freeware is relatively pure.	The freeware is pure.	not_entailment
The mine is shallow.	The mine is relatively shallow.	entailment
The mine is relatively shallow.	The mine is shallow.	not_entailment
The adobe is thick.	The adobe is relatively thick.	entailment
The adobe is relatively thick.	The adobe is thick.	not_entailment
The answer is direct.	The answer is relatively direct.	entailment
The answer is relatively direct.	The answer is direct.	not_entailment
The humor is odd.	The humor is relatively odd.	entailment
The humor is relatively odd.	The humor is odd.	not_entailment
The trail is wide.	The trail is relatively wide.	entailment
The trail is relatively wide.	The trail is wide.	not_entailment
The wood is rough.	The wood is relatively rough.	entailment
The wood is relatively rough.	The wood is rough.	not_entailment
The conclusion is easy.	The conclusion is relatively easy.	entailment
The conclusion is relatively easy.	The conclusion is easy.	not_entailment
The track is wet.	The track is relatively wet.	entailment
The track is relatively wet.	The track is wet.	not_entailment
The vat is big.	The vat is relatively big.	entailment
The vat is relatively big.	The vat is big.	not_entailment
The river is dry.	The river is relatively dry.	entailment
The river is relatively dry.	The river is dry.	not_entailment
The execution is complete.	The execution is relatively complete.	entailment
The execution is relatively complete.	The execution is complete.	not_entailment
The soul is pure.	The soul is relatively pure.	entailment
The soul is relatively pure.	The soul is pure.	not_entailment
The environment is healthy.	The environment is relatively healthy.	entailment
The environment is relatively healthy.	The environment is healthy.	not_entailment
The problem is expensive.	The problem is relatively expensive.	entailment
The problem is relatively expensive.	The problem is expensive.	not_entailment
The commonwealth is old.	The commonwealth is relatively old.	entailment
The commonwealth is relatively old.	The commonwealth is old.	not_entailment
The screen is silent.	The screen is relatively silent.	entailment
The screen is relatively silent.	The screen is silent.	not_entailment
The danger is definite.	The danger is relatively definite.	entailment
The danger is relatively definite.	The danger is definite.	not_entailment
The air is thin.	The air is relatively thin.	entailment
The air is relatively thin.	The air is thin.	not_entailment
The ending is interesting.	The ending is relatively interesting.	entailment
The ending is relatively interesting.	The ending is interesting.	not_entailment
The logo is original.	The logo is relatively original.	entailment
The logo is relatively original.	The logo is original.	not_entailment
The wood is thin.	The wood is relatively thin.	entailment
The wood is relatively thin.	The wood is thin.	not_entailment
The villa is flat.	The villa is relatively flat.	entailment
The villa is relatively flat.	The villa is flat.	not_entailment
The tower is tall.	The tower is relatively tall.	entailment
The tower is relatively tall.	The tower is tall.	not_entailment
The pottery is poor.	The pottery is relatively poor.	entailment
The pottery is relatively poor.	The pottery is poor.	not_entailment
The cat is cool.	The cat is relatively cool.	entailment
The cat is relatively cool.	The cat is cool.	not_entailment
The coffee is dry.	The coffee is relatively dry.	entailment
The coffee is relatively dry.	The coffee is dry.	not_entailment
The subject is suitable.	The subject is relatively suitable.	entailment
The subject is relatively suitable.	The subject is suitable.	not_entailment
The blue is deep.	The blue is relatively deep.	entailment
The blue is relatively deep.	The blue is deep.	not_entailment
