premise	hypothesis	label
The environment is unpleasant.	The environment is disgusting	not_entailment
The environment is disgusting	The environment is unpleasant.	entailment
The development is positive.	The development is terrific	not_entailment
The development is terrific	The development is positive.	entailment
The boy is happy.	The boy is delighted	not_entailment
The boy is delighted	The boy is happy.	entailment
The water is plenty.	The water is abundant	not_entailment
The water is abundant	The water is plenty.	entailment
The johnny is dangerous.	The johnny is risky	not_entailment
The johnny is risky	The johnny is dangerous.	entailment
The dog is dumb.	The dog is idiotic	not_entailment
The dog is idiotic	The dog is dumb.	entailment
The theatre is lively.	The theatre is vivacious	not_entailment
The theatre is vivacious	The theatre is lively.	entailment
The devil is clever.	The devil is brilliant	not_entailment
The devil is brilliant	The devil is clever.	entailment
The sky is damp.	The sky is wet	not_entailment
The sky is wet	The sky is damp.	entailment
The effect is unpleasant.	The effect is disgusting	not_entailment
The effect is disgusting	The effect is unpleasant.	entailment
The fall is quick.	The fall is rapid	not_entailment
The fall is rapid	The fall is quick.	entailment
The world is pretty.	The world is gorgeous	not_entailment
The world is gorgeous	The world is pretty.	entailment
The leader is wise.	The leader is sagacious	not_entailment
The leader is sagacious	The leader is wise.	entailment
The ending is awful.	The ending is dreadful	not_entailment
The ending is dreadful	The ending is awful.	entailment
The advice is wise.	The advice is sagacious	not_entailment
The advice is sagacious	The advice is wise.	entailment
The kid is wise.	The kid is sagacious	not_entailment
The kid is sagacious	The kid is wise.	entailment
The cancer is uncommon.	The cancer is rare	not_entailment
The cancer is rare	The cancer is uncommon.	entailment
The water is clean.	The water is spotless	not_entailment
The water is spotless	The water is clean.	entailment
The walker is efficient.	The walker is optimum	not_entailment
The walker is optimum	The walker is efficient.	entailment
The design is clever.	The design is brilliant	not_entailment
The design is brilliant	The design is clever.	entailment
The truth is easy.	The truth is effortless	not_entailment
The truth is effortless	The truth is easy.	entailment
The finding is surprising.	The finding is astounding	not_entailment
The finding is astounding	The finding is surprising.	entailment
The structure is interesting.	The structure is fascinating	not_entailment
The structure is fascinating	The structure is interesting.	entailment
The grove is thin.	The grove is skinny	not_entailment
The grove is skinny	The grove is thin.	entailment
The queen is smart.	The queen is intelligent	not_entailment
The queen is intelligent	The queen is smart.	entailment
The woman is angry.	The woman is furious	not_entailment
The woman is furious	The woman is angry.	entailment
The room is hot.	The room is boiling	not_entailment
The room is boiling	The room is hot.	entailment
The government is weak.	The government is feeble	not_entailment
The government is feeble	The government is weak.	entailment
The book is expensive.	The book is exorbitant	not_entailment
The book is exorbitant	The book is expensive.	entailment
The greek is clever.	The greek is brilliant	not_entailment
The greek is brilliant	The greek is clever.	entailment
The iron is hot.	The iron is boiling	not_entailment
The iron is boiling	The iron is hot.	entailment
The word is funny.	The word is hilarious	not_entailment
The word is hilarious	The word is funny.	entailment
The idea is dumb.	The idea is idiotic	not_entailment
The idea is idiotic	The idea is dumb.	entailment
The going is good.	The going is excellent	not_entailment
The going is excellent	The going is good.	entailment
The plan is dumb.	The plan is idiotic	not_entailment
The plan is idiotic	The plan is dumb.	entailment
The situation is odd.	The situation is bizarre	not_entailment
The situation is bizarre	The situation is odd.	entailment
The fishing is good.	The fishing is excellent	not_entailment
The fishing is excellent	The fishing is good.	entailment
The river is dry.	The river is parched	not_entailment
The river is parched	The river is dry.	entailment
The answer is hard.	The answer is hopeless	not_entailment
The answer is hopeless	The answer is hard.	entailment
The truth is dirty.	The truth is filthy	not_entailment
The truth is filthy	The truth is dirty.	entailment
The technology is clever.	The technology is brilliant	not_entailment
The technology is brilliant	The technology is clever.	entailment
The formula is easy.	The formula is effortless	not_entailment
The formula is effortless	The formula is easy.	entailment
The villa is poor.	The villa is indigent	not_entailment
The villa is indigent	The villa is poor.	entailment
The timing is awful.	The timing is dreadful	not_entailment
The timing is dreadful	The timing is awful.	entailment
The water is damp.	The water is wet	not_entailment
The water is wet	The water is damp.	entailment
The jewellery is positive.	The jewellery is terrific	not_entailment
The jewellery is terrific	The jewellery is positive.	entailment
The smith is tired.	The smith is exhausted	not_entailment
The smith is exhausted	The smith is tired.	entailment
The villa is happy.	The villa is delighted	not_entailment
The villa is delighted	The villa is happy.	entailment
The weather is wet.	The weather is soaking	not_entailment
The weather is soaking	The weather is wet.	entailment
The internet is funny.	The internet is hilarious	not_entailment
The internet is hilarious	The internet is funny.	entailment
The machine is dumb.	The machine is idiotic	not_entailment
The machine is idiotic	The machine is dumb.	entailment
The path is dangerous.	The path is risky	not_entailment
The path is risky	The path is dangerous.	entailment
The mayor is crazy.	The mayor is insane	not_entailment
The mayor is insane	The mayor is crazy.	entailment
The equation is easy.	The equation is effortless	not_entailment
The equation is effortless	The equation is easy.	entailment
The bar is lively.	The bar is vivacious	not_entailment
The bar is vivacious	The bar is lively.	entailment
The line is thin.	The line is skinny	not_entailment
The line is skinny	The line is thin.	entailment
The alexander is sweet.	The alexander is sugary	not_entailment
The alexander is sugary	The alexander is sweet.	entailment
The protein is tasty.	The protein is delicious	not_entailment
The protein is delicious	The protein is tasty.	entailment
The miller is happy.	The miller is elated	not_entailment
The miller is elated	The miller is happy.	entailment
The architecture is attractive.	The architecture is seductive	not_entailment
The architecture is seductive	The architecture is attractive.	entailment
The shopper is poor.	The shopper is indigent	not_entailment
The shopper is indigent	The shopper is poor.	entailment
The deluxe is expensive.	The deluxe is exorbitant	not_entailment
The deluxe is exorbitant	The deluxe is expensive.	entailment
The balance is important.	The balance is critical	not_entailment
The balance is critical	The balance is important.	entailment
The ratio is odd.	The ratio is bizarre	not_entailment
The ratio is bizarre	The ratio is odd.	entailment
The road is damp.	The road is wet	not_entailment
The road is wet	The road is damp.	entailment
The view is personal.	The view is private	not_entailment
The view is private	The view is personal.	entailment
The britney is cute.	The britney is gorgeous	not_entailment
The britney is gorgeous	The britney is cute.	entailment
The lounge is quiet.	The lounge is silent	not_entailment
The lounge is silent	The lounge is quiet.	entailment
The concept is cute.	The concept is gorgeous	not_entailment
The concept is gorgeous	The concept is cute.	entailment
The lifestyle is expensive.	The lifestyle is exorbitant	not_entailment
The lifestyle is exorbitant	The lifestyle is expensive.	entailment
The alexander is angry.	The alexander is furious	not_entailment
The alexander is furious	The alexander is angry.	entailment
The bay is crowded.	The bay is packed	not_entailment
The bay is packed	The bay is crowded.	entailment
The environment is dirty.	The environment is filthy	not_entailment
The environment is filthy	The environment is dirty.	entailment
The present is hard.	The present is hopeless	not_entailment
The present is hopeless	The present is hard.	entailment
The partnership is valuable.	The partnership is priceless	not_entailment
The partnership is priceless	The partnership is valuable.	entailment
The place is crazy.	The place is insane	not_entailment
The place is insane	The place is crazy.	entailment
The shopper is happy.	The shopper is elated	not_entailment
The shopper is elated	The shopper is happy.	entailment
The ringtone is annoying.	The ringtone is obnoxious	not_entailment
The ringtone is obnoxious	The ringtone is annoying.	entailment
The britney is important.	The britney is critical	not_entailment
The britney is critical	The britney is important.	entailment
The conversion is easy.	The conversion is effortless	not_entailment
The conversion is effortless	The conversion is easy.	entailment
The alternative is violent.	The alternative is murderous	not_entailment
The alternative is murderous	The alternative is violent.	entailment
The food is nice.	The food is lovely	not_entailment
The food is lovely	The food is nice.	entailment
The chicken is hungry.	The chicken is starving	not_entailment
The chicken is starving	The chicken is hungry.	entailment
The opposition is capable.	The opposition is skilled	not_entailment
The opposition is skilled	The opposition is capable.	entailment
The town is attractive.	The town is seductive	not_entailment
The town is seductive	The town is attractive.	entailment
The conclusion is surprising.	The conclusion is astounding	not_entailment
The conclusion is astounding	The conclusion is surprising.	entailment
The villa is long.	The villa is endless	not_entailment
The villa is endless	The villa is long.	entailment
The king is disappointed.	The king is frustrated	not_entailment
The king is frustrated	The king is disappointed.	entailment
The alexander is concerned.	The alexander is obsessed	not_entailment
The alexander is obsessed	The alexander is concerned.	entailment
The spyware is smart.	The spyware is intelligent	not_entailment
The spyware is intelligent	The spyware is smart.	entailment
The scene is crowded.	The scene is packed	not_entailment
The scene is packed	The scene is crowded.	entailment
The miller is tired.	The miller is exhausted	not_entailment
The miller is exhausted	The miller is tired.	entailment
The difference is unpleasant.	The difference is disgusting	not_entailment
The difference is disgusting	The difference is unpleasant.	entailment
The sight is unpleasant.	The sight is disgusting	not_entailment
The sight is disgusting	The sight is unpleasant.	entailment
The beer is tasty.	The beer is delicious	not_entailment
The beer is delicious	The beer is tasty.	entailment
The wind is damp.	The wind is wet	not_entailment
The wind is wet	The wind is damp.	entailment
The response is violent.	The response is murderous	not_entailment
The response is murderous	The response is violent.	entailment
The professor is disappointed.	The professor is frustrated	not_entailment
The professor is frustrated	The professor is disappointed.	entailment
The going is tough.	The going is formidable	not_entailment
The going is formidable	The going is tough.	entailment
The restaurant is lively.	The restaurant is vivacious	not_entailment
The restaurant is vivacious	The restaurant is lively.	entailment
The office is crowded.	The office is packed	not_entailment
The office is packed	The office is crowded.	entailment
The press is necessary.	The press is essential	not_entailment
The press is essential	The press is necessary.	entailment
The market is lively.	The market is vivacious	not_entailment
The market is vivacious	The market is lively.	entailment
The reality is scary.	The reality is frightening	not_entailment
The reality is frightening	The reality is scary.	entailment
The catch is easy.	The catch is effortless	not_entailment
The catch is effortless	The catch is easy.	entailment
The vista is attractive.	The vista is seductive	not_entailment
The vista is seductive	The vista is attractive.	entailment
The army is capable.	The army is skilled	not_entailment
The army is skilled	The army is capable.	entailment
The rat is fat.	The rat is obese	not_entailment
The rat is obese	The rat is fat.	entailment
The other is interesting.	The other is fascinating	not_entailment
The other is fascinating	The other is interesting.	entailment
The uniform is ugly.	The uniform is hideous	not_entailment
The uniform is hideous	The uniform is ugly.	entailment
The hotel is expensive.	The hotel is exorbitant	not_entailment
The hotel is exorbitant	The hotel is expensive.	entailment
The price is awful.	The price is dreadful	not_entailment
The price is dreadful	The price is awful.	entailment
The climate is dangerous.	The climate is risky	not_entailment
The climate is risky	The climate is dangerous.	entailment
The princess is happy.	The princess is elated	not_entailment
The princess is elated	The princess is happy.	entailment
The struggle is necessary.	The struggle is essential	not_entailment
The struggle is essential	The struggle is necessary.	entailment
The rest is interesting.	The rest is fascinating	not_entailment
The rest is fascinating	The rest is interesting.	entailment
The jewellery is expensive.	The jewellery is exorbitant	not_entailment
The jewellery is exorbitant	The jewellery is expensive.	entailment
The manager is disappointed.	The manager is frustrated	not_entailment
The manager is frustrated	The manager is disappointed.	entailment
The fighting is hard.	The fighting is hopeless	not_entailment
The fighting is hopeless	The fighting is hard.	entailment
The studio is dim.	The studio is dark	not_entailment
The studio is dark	The studio is dim.	entailment
The neighborhood is quiet.	The neighborhood is silent	not_entailment
The neighborhood is silent	The neighborhood is quiet.	entailment
The water is cold.	The water is freezing	not_entailment
The water is freezing	The water is cold.	entailment
The learning is quick.	The learning is rapid	not_entailment
The learning is rapid	The learning is quick.	entailment
The law is tough.	The law is formidable	not_entailment
The law is formidable	The law is tough.	entailment
The base is weak.	The base is feeble	not_entailment
The base is feeble	The base is weak.	entailment
The lake is dry.	The lake is parched	not_entailment
The lake is parched	The lake is dry.	entailment
The pay is poor.	The pay is indigent	not_entailment
The pay is indigent	The pay is poor.	entailment
The wikipedia is old.	The wikipedia is ancient	not_entailment
The wikipedia is ancient	The wikipedia is old.	entailment
The oracle is expensive.	The oracle is exorbitant	not_entailment
The oracle is exorbitant	The oracle is expensive.	entailment
The hospital is crowded.	The hospital is packed	not_entailment
The hospital is packed	The hospital is crowded.	entailment
The bedding is clean.	The bedding is spotless	not_entailment
The bedding is spotless	The bedding is clean.	entailment
The military is expensive.	The military is exorbitant	not_entailment
The military is exorbitant	The military is expensive.	entailment
The world is weak.	The world is feeble	not_entailment
The world is feeble	The world is weak.	entailment
The thought is scary.	The thought is frightening	not_entailment
The thought is frightening	The thought is scary.	entailment
The intervention is necessary.	The intervention is essential	not_entailment
The intervention is essential	The intervention is necessary.	entailment
The church is concerned.	The church is obsessed	not_entailment
The church is obsessed	The church is concerned.	entailment
The union is concerned.	The union is obsessed	not_entailment
The union is obsessed	The union is concerned.	entailment
The process is mature.	The process is ripe	not_entailment
The process is ripe	The process is mature.	entailment
The job is tough.	The job is formidable	not_entailment
The job is formidable	The job is tough.	entailment
The johnny is crazy.	The johnny is insane	not_entailment
The johnny is insane	The johnny is crazy.	entailment
The marketing is misleading.	The marketing is deceptive	not_entailment
The marketing is deceptive	The marketing is misleading.	entailment
The world is valuable.	The world is priceless	not_entailment
The world is priceless	The world is valuable.	entailment
The writing is bleak.	The writing is desperate	not_entailment
The writing is desperate	The writing is bleak.	entailment
The case is unusual.	The case is rare	not_entailment
The case is rare	The case is unusual.	entailment
The situation is bleak.	The situation is desperate	not_entailment
The situation is desperate	The situation is bleak.	entailment
The truth is dangerous.	The truth is risky	not_entailment
The truth is risky	The truth is dangerous.	entailment
The writing is awful.	The writing is dreadful	not_entailment
The writing is dreadful	The writing is awful.	entailment
The coffee is plenty.	The coffee is abundant	not_entailment
The coffee is abundant	The coffee is plenty.	entailment
The province is concerned.	The province is obsessed	not_entailment
The province is obsessed	The province is concerned.	entailment
The future is dangerous.	The future is risky	not_entailment
The future is risky	The future is dangerous.	entailment
The network is efficient.	The network is optimum	not_entailment
The network is optimum	The network is efficient.	entailment
The font is small.	The font is tiny	not_entailment
The font is tiny	The font is small.	entailment
The ending is creepy.	The ending is scary	not_entailment
The ending is scary	The ending is creepy.	entailment
The book is funny.	The book is hilarious	not_entailment
The book is hilarious	The book is funny.	entailment
The plaza is crowded.	The plaza is packed	not_entailment
The plaza is packed	The plaza is crowded.	entailment
The atmosphere is thin.	The atmosphere is skinny	not_entailment
The atmosphere is skinny	The atmosphere is thin.	entailment
The plan is easy.	The plan is effortless	not_entailment
The plan is effortless	The plan is easy.	entailment
The vista is long.	The vista is endless	not_entailment
The vista is endless	The vista is long.	entailment
The consumer is tired.	The consumer is exhausted	not_entailment
The consumer is exhausted	The consumer is tired.	entailment
The fly is annoying.	The fly is obnoxious	not_entailment
The fly is obnoxious	The fly is annoying.	entailment
The cemetery is quiet.	The cemetery is silent	not_entailment
The cemetery is silent	The cemetery is quiet.	entailment
The reed is dry.	The reed is parched	not_entailment
The reed is parched	The reed is dry.	entailment
The difference is surprising.	The difference is astounding	not_entailment
The difference is astounding	The difference is surprising.	entailment
The graham is sweet.	The graham is sugary	not_entailment
The graham is sugary	The graham is sweet.	entailment
The ocean is dirty.	The ocean is filthy	not_entailment
The ocean is filthy	The ocean is dirty.	entailment
The guinea is happy.	The guinea is delighted	not_entailment
The guinea is delighted	The guinea is happy.	entailment
The king is happy.	The king is delighted	not_entailment
The king is delighted	The king is happy.	entailment
The dialogue is violent.	The dialogue is murderous	not_entailment
The dialogue is murderous	The dialogue is violent.	entailment
The walker is happy.	The walker is elated	not_entailment
The walker is elated	The walker is happy.	entailment
The smith is valuable.	The smith is priceless	not_entailment
The smith is priceless	The smith is valuable.	entailment
The carpet is dirty.	The carpet is filthy	not_entailment
The carpet is filthy	The carpet is dirty.	entailment
The franchise is mature.	The franchise is ripe	not_entailment
The franchise is ripe	The franchise is mature.	entailment
The future is important.	The future is critical	not_entailment
The future is critical	The future is important.	entailment
The ride is expensive.	The ride is exorbitant	not_entailment
The ride is exorbitant	The ride is expensive.	entailment
The problem is fat.	The problem is obese	not_entailment
The problem is obese	The problem is fat.	entailment
The powder is thin.	The powder is skinny	not_entailment
The powder is skinny	The powder is thin.	entailment
The place is attractive.	The place is seductive	not_entailment
The place is seductive	The place is attractive.	entailment
The ride is creepy.	The ride is scary	not_entailment
The ride is scary	The ride is creepy.	entailment
The xbox is old.	The xbox is ancient	not_entailment
The xbox is ancient	The xbox is old.	entailment
