premise	hypothesis
A 560 cm tree is tall. A 360 cm tree is short.	A 650 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 660 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 670 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 680 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 690 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 700 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 710 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 720 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 730 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 740 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 750 cm tree is very tall.
A 560 cm tree is tall. A 360 cm tree is short.	A 160 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 170 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 180 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 190 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 200 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 210 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 220 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 230 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 240 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 250 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 260 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 270 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 280 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 290 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 300 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 310 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 320 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 330 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 340 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 350 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 360 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 370 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 380 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 390 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 400 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 410 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 420 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 430 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 440 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 450 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 460 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 470 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 480 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 490 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 500 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 510 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 520 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 530 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 540 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 550 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 560 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 570 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 580 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 590 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 600 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 610 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 620 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 630 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 640 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 650 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 660 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 670 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 680 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 690 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 700 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 710 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 720 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 730 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 740 cm tree is very short.
A 560 cm tree is tall. A 360 cm tree is short.	A 750 cm tree is very short.
A 4800 m road is long. A 3200 m road is short.	A 1600 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 1680 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 1760 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 1840 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 1920 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2000 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2080 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2160 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2240 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2320 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2400 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2480 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2560 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2640 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2720 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2800 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2880 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 2960 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3040 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3120 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3200 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3280 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3360 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3440 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3520 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3600 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3680 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3760 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3840 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 3920 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4000 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4080 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4160 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4240 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4320 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4400 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4480 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4560 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4640 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4720 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4800 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4880 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 4960 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5040 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5120 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5200 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5280 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5360 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5440 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5520 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5600 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5680 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5760 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5840 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 5920 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 6000 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 6080 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 6160 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 6240 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 6320 m road is very long.
A 4800 m road is long. A 3200 m road is short.	A 1600 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 1680 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 1760 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 1840 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 1920 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2000 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2080 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2160 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2240 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2320 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2400 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2480 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2560 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2640 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2720 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2800 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2880 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 2960 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3040 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3120 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3200 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3280 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3360 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3440 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3520 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3600 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3680 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3760 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3840 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 3920 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4000 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4080 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4160 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4240 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4320 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4400 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4480 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4560 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4640 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4720 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4800 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4880 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 4960 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5040 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5120 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5200 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5280 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5360 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5440 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5520 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5600 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5680 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5760 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5840 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 5920 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 6000 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 6080 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 6160 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 6240 m road is very short.
A 4800 m road is long. A 3200 m road is short.	A 6320 m road is very short.
A 450 cm python is long. A 290 cm python is short.	A 130 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 138 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 146 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 154 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 162 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 170 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 178 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 186 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 194 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 202 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 210 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 218 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 226 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 234 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 242 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 250 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 258 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 266 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 274 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 282 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 290 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 298 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 306 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 314 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 322 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 330 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 338 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 346 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 354 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 362 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 370 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 378 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 386 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 394 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 402 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 410 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 418 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 426 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 434 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 442 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 450 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 458 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 466 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 474 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 482 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 490 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 498 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 506 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 514 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 522 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 530 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 538 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 546 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 554 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 562 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 570 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 578 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 586 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 594 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 602 cm python is very long.
A 450 cm python is long. A 290 cm python is short.	A 130 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 138 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 146 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 154 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 162 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 170 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 178 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 186 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 194 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 202 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 210 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 218 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 226 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 234 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 242 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 250 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 258 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 266 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 274 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 282 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 290 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 298 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 306 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 314 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 322 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 330 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 338 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 346 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 354 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 362 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 370 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 378 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 386 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 394 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 402 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 410 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 418 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 426 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 434 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 442 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 450 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 458 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 466 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 474 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 482 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 490 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 498 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 506 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 514 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 522 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 530 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 538 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 546 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 554 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 562 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 570 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 578 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 586 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 594 cm python is very short.
A 450 cm python is long. A 290 cm python is short.	A 602 cm python is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 20 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 22 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 24 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 26 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 28 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 30 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 32 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 34 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 36 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 38 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 40 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 42 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 44 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 46 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 48 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 50 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 52 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 54 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 56 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 58 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 60 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 62 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 64 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 66 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 68 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 70 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 72 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 74 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 76 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 78 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 80 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 82 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 84 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 86 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 88 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 90 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 92 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 94 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 96 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 98 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 100 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 102 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 104 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 106 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 108 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 110 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 112 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 114 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 116 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 118 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 120 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 122 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 124 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 126 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 128 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 130 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 132 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 134 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 136 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 138 cm grass is very tall.
A 100 cm grass is tall. A 60 cm grass is short.	A 20 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 22 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 24 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 26 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 28 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 30 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 32 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 34 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 36 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 38 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 40 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 42 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 44 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 46 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 48 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 50 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 52 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 54 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 56 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 58 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 60 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 62 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 64 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 66 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 68 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 70 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 72 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 74 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 76 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 78 cm grass is very short.
A 100 cm grass is tall. A 60 cm grass is short.	A 80 cm grass is very short.
