premise	hypothesis
A 270 cm cedar is tall. A 170 cm cedar is short.	A 160 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 165 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 170 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 175 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 180 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 185 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 190 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 195 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 200 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 205 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 210 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 215 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 220 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 225 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 230 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 235 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 240 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 245 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 250 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 255 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 260 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 265 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 270 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 275 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 280 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 285 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 290 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 295 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 300 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 305 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 310 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 315 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 320 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 325 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 330 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 335 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 340 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 345 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 350 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 355 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 360 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 365 cm cedar is tall.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 70 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 75 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 80 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 85 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 90 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 95 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 100 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 105 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 110 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 115 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 120 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 125 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 130 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 135 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 140 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 145 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 150 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 155 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 160 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 165 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 170 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 175 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 180 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 185 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 190 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 195 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 200 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 205 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 210 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 215 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 220 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 225 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 230 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 235 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 240 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 245 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 250 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 255 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 260 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 265 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 270 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 275 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 280 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 285 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 290 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 295 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 300 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 305 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 310 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 315 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 320 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 325 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 330 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 335 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 340 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 345 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 350 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 355 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 360 cm cedar is short.
A 270 cm cedar is tall. A 170 cm cedar is short.	A 365 cm cedar is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1220 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1281 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1342 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1403 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1464 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1525 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1586 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1647 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1708 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1769 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1830 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1891 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1952 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2013 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2074 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2135 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2196 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2257 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2318 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2379 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2440 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2501 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2562 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2623 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2684 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2745 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2806 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2867 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2928 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2989 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3050 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3111 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3172 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3233 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3294 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3355 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3416 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3477 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3538 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3599 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3660 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3721 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3782 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3843 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3904 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3965 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4026 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4087 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4148 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4209 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4270 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4331 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4392 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4453 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4514 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4575 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4636 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4697 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4758 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4819 cm canal is long.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1220 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1281 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1342 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1403 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1464 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1525 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1586 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1647 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1708 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1769 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1830 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1891 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 1952 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2013 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2074 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2135 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2196 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2257 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2318 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2379 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2440 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2501 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2562 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2623 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2684 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2745 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2806 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2867 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2928 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 2989 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3050 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3111 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3172 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3233 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3294 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3355 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3416 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3477 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3538 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3599 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3660 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3721 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3782 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3843 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3904 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 3965 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4026 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4087 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4148 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4209 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4270 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4331 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4392 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4453 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4514 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4575 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4636 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4697 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4758 cm canal is short.
A 3660 cm canal is long. A 2440 cm canal is short.	A 4819 cm canal is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 50 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 54 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 58 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 62 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 66 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 70 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 74 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 78 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 82 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 86 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 90 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 94 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 98 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 102 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 106 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 110 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 114 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 118 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 122 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 126 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 130 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 134 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 138 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 142 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 146 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 150 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 154 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 158 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 162 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 166 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 170 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 174 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 178 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 182 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 186 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 190 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 194 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 198 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 202 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 206 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 210 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 214 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 218 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 222 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 226 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 230 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 234 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 238 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 242 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 246 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 250 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 254 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 258 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 262 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 266 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 270 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 274 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 278 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 282 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 286 cm woman is tall.
A 210 cm woman is tall. A 130 cm woman is short.	A 50 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 54 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 58 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 62 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 66 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 70 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 74 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 78 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 82 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 86 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 90 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 94 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 98 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 102 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 106 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 110 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 114 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 118 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 122 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 126 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 130 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 134 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 138 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 142 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 146 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 150 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 154 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 158 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 162 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 166 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 170 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 174 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 178 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 182 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 186 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 190 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 194 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 198 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 202 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 206 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 210 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 214 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 218 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 222 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 226 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 230 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 234 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 238 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 242 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 246 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 250 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 254 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 258 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 262 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 266 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 270 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 274 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 278 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 282 cm woman is short.
A 210 cm woman is tall. A 130 cm woman is short.	A 286 cm woman is short.
A 1200 m avenue is long. A 800 m avenue is short.	A 400 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 420 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 440 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 460 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 480 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 500 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 520 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 540 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 560 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 580 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 600 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 620 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 640 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 660 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 680 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 700 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 720 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 740 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 760 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 780 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 800 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 820 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 840 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 860 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 880 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 900 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 920 m avenue is long.
A 1200 m avenue is long. A 800 m avenue is short.	A 940 m avenue is long.
