premise	hypothesis
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2294 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2368 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2442 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2516 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2590 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2664 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2738 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2812 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2886 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 2960 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3034 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3108 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3182 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3256 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3330 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3404 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3478 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3552 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3626 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3700 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3774 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3848 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3922 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 3996 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4070 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4144 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4218 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4292 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4366 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4440 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4514 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4588 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4662 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4736 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4810 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4884 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 4958 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5032 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5106 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5180 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5254 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5328 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5402 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5476 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5550 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5624 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5698 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5772 cm tower is short.
The tallest tower in the world is 5106 cm. The shortest tower in the world is 2220 cm.	A 5846 cm tower is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 60 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 64 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 68 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 72 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 76 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 80 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 84 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 88 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 92 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 96 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 100 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 104 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 108 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 112 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 116 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 120 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 124 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 128 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 132 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 136 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 140 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 144 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 148 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 152 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 156 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 160 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 164 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 168 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 172 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 176 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 180 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 184 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 188 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 192 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 196 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 200 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 204 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 208 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 212 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 216 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 220 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 224 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 228 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 232 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 236 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 240 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 244 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 248 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 252 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 256 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 260 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 264 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 268 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 272 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 276 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 280 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 284 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 288 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 292 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 296 cm lady is tall.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 60 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 64 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 68 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 72 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 76 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 80 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 84 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 88 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 92 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 96 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 100 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 104 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 108 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 112 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 116 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 120 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 124 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 128 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 132 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 136 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 140 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 144 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 148 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 152 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 156 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 160 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 164 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 168 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 172 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 176 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 180 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 184 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 188 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 192 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 196 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 200 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 204 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 208 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 212 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 216 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 220 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 224 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 228 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 232 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 236 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 240 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 244 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 248 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 252 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 256 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 260 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 264 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 268 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 272 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 276 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 280 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 284 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 288 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 292 cm lady is short.
The tallest lady in the world is 256 cm. The shortest lady in the world is 100 cm.	A 296 cm lady is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 50 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 54 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 58 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 62 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 66 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 70 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 74 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 78 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 82 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 86 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 90 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 94 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 98 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 102 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 106 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 110 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 114 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 118 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 122 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 126 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 130 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 134 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 138 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 142 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 146 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 150 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 154 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 158 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 162 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 166 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 170 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 174 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 178 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 182 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 186 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 190 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 194 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 198 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 202 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 206 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 210 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 214 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 218 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 222 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 226 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 230 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 234 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 238 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 242 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 246 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 250 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 254 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 258 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 262 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 266 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 270 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 274 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 278 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 282 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 286 cm adult is tall.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 50 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 54 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 58 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 62 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 66 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 70 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 74 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 78 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 82 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 86 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 90 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 94 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 98 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 102 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 106 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 110 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 114 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 118 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 122 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 126 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 130 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 134 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 138 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 142 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 146 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 150 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 154 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 158 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 162 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 166 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 170 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 174 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 178 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 182 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 186 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 190 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 194 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 198 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 202 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 206 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 210 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 214 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 218 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 222 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 226 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 230 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 234 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 238 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 242 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 246 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 250 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 254 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 258 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 262 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 266 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 270 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 274 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 278 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 282 cm adult is short.
The tallest adult in the world is 246 cm. The shortest adult in the world is 90 cm.	A 286 cm adult is short.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 40 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 44 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 48 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 52 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 56 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 60 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 64 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 68 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 72 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 76 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 80 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 84 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 88 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 92 cm girl is tall.
The tallest girl in the world is 236 cm. The shortest girl in the world is 80 cm.	A 96 cm girl is tall.
