premise	hypothesis
A 90 cm chair is tall. A 50 cm chair is short.	A 90 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 92 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 94 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 96 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 98 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 100 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 102 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 104 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 106 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 108 cm chair is not tall.
A 90 cm chair is tall. A 50 cm chair is short.	A 30 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 32 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 34 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 36 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 38 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 40 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 42 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 44 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 46 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 48 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 50 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 52 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 54 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 56 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 58 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 60 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 62 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 64 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 66 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 68 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 70 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 72 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 74 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 76 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 78 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 80 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 82 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 84 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 86 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 88 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 90 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 92 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 94 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 96 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 98 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 100 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 102 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 104 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 106 cm chair is not short.
A 90 cm chair is tall. A 50 cm chair is short.	A 108 cm chair is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 170 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 177 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 184 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 191 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 198 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 205 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 212 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 219 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 226 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 233 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 240 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 247 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 254 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 261 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 268 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 275 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 282 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 289 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 296 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 303 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 310 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 317 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 324 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 331 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 338 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 345 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 352 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 359 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 366 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 373 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 380 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 387 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 394 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 401 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 408 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 415 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 422 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 429 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 436 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 443 cm creature is not tall.
A 380 cm creature is tall. A 240 cm creature is short.	A 170 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 177 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 184 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 191 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 198 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 205 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 212 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 219 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 226 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 233 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 240 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 247 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 254 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 261 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 268 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 275 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 282 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 289 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 296 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 303 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 310 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 317 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 324 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 331 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 338 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 345 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 352 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 359 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 366 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 373 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 380 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 387 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 394 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 401 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 408 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 415 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 422 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 429 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 436 cm creature is not short.
A 380 cm creature is tall. A 240 cm creature is short.	A 443 cm creature is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1670 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1727 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1784 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1841 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1898 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1955 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2012 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2069 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2126 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2183 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2240 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2297 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2354 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2411 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2468 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2525 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2582 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2639 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2696 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2753 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2810 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2867 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2924 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 2981 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3038 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3095 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3152 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3209 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3266 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3323 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3380 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3437 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3494 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3551 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3608 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3665 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3722 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3779 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3836 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 3893 m mall is not long.
A 3380 m mall is long. A 2240 m mall is short.	A 1670 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1727 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1784 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1841 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1898 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 1955 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2012 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2069 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2126 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2183 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2240 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2297 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2354 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2411 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2468 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2525 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2582 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2639 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2696 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2753 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2810 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2867 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2924 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 2981 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3038 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3095 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3152 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3209 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3266 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3323 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3380 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3437 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3494 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3551 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3608 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3665 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3722 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3779 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3836 m mall is not short.
A 3380 m mall is long. A 2240 m mall is short.	A 3893 m mall is not short.
A 70 kg camel is heavy. A 30 kg camel is light.	A 10 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 12 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 14 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 16 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 18 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 20 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 22 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 24 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 26 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 28 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 30 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 32 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 34 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 36 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 38 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 40 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 42 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 44 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 46 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 48 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 50 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 52 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 54 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 56 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 58 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 60 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 62 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 64 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 66 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 68 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 70 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 72 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 74 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 76 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 78 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 80 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 82 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 84 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 86 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 88 kg camel is not heavy.
A 70 kg camel is heavy. A 30 kg camel is light.	A 10 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 12 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 14 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 16 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 18 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 20 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 22 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 24 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 26 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 28 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 30 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 32 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 34 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 36 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 38 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 40 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 42 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 44 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 46 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 48 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 50 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 52 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 54 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 56 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 58 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 60 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 62 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 64 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 66 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 68 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 70 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 72 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 74 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 76 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 78 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 80 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 82 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 84 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 86 kg camel is not light.
A 70 kg camel is heavy. A 30 kg camel is light.	A 88 kg camel is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3270 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3379 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3488 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3597 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3706 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3815 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3924 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4033 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4142 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4251 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4360 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4469 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4578 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4687 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4796 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4905 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5014 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5123 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5232 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5341 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5450 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5559 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5668 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5777 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5886 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5995 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6104 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6213 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6322 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6431 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6540 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6649 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6758 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6867 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6976 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 7085 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 7194 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 7303 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 7412 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 7521 kg whale is not heavy.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3270 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3379 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3488 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3597 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3706 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3815 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 3924 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4033 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4142 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4251 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4360 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4469 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4578 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4687 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4796 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 4905 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5014 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5123 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5232 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5341 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5450 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5559 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5668 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5777 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5886 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 5995 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6104 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6213 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6322 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6431 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6540 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6649 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6758 kg whale is not light.
A 6540 kg whale is heavy. A 4360 kg whale is light.	A 6867 kg whale is not light.
