premise	hypothesis
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 132 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 136 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 140 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 144 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 148 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 152 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 156 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 160 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 164 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 168 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 172 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 176 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 180 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 184 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 188 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 192 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 196 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 200 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 204 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 208 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 212 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 216 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 220 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 224 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 228 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 232 cm buffalo is very short.
A 200 cm buffalo is tall. A 120 cm buffalo is short.	A 236 cm buffalo is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 1920 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 1985 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2050 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2115 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2180 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2245 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2310 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2375 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2440 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2505 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2570 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2635 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2700 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2765 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2830 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2895 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2960 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3025 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3090 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3155 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3220 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3285 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3350 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3415 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3480 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3545 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3610 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3675 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3740 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3805 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3870 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3935 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4000 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4065 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4130 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4195 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4260 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4325 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4390 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4455 m mountain is very tall.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 1920 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 1985 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2050 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2115 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2180 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2245 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2310 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2375 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2440 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2505 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2570 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2635 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2700 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2765 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2830 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2895 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 2960 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3025 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3090 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3155 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3220 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3285 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3350 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3415 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3480 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3545 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3610 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3675 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3740 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3805 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3870 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 3935 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4000 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4065 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4130 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4195 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4260 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4325 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4390 m mountain is very short.
A 3870 m mountain is tall. A 2570 m mountain is short.	A 4455 m mountain is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 90 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 94 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 98 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 102 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 106 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 110 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 114 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 118 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 122 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 126 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 130 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 134 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 138 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 142 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 146 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 150 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 154 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 158 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 162 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 166 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 170 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 174 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 178 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 182 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 186 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 190 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 194 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 198 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 202 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 206 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 210 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 214 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 218 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 222 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 226 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 230 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 234 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 238 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 242 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 246 cm adult is very tall.
A 210 cm adult is tall. A 130 cm adult is short.	A 90 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 94 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 98 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 102 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 106 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 110 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 114 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 118 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 122 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 126 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 130 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 134 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 138 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 142 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 146 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 150 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 154 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 158 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 162 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 166 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 170 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 174 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 178 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 182 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 186 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 190 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 194 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 198 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 202 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 206 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 210 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 214 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 218 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 222 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 226 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 230 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 234 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 238 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 242 cm adult is very short.
A 210 cm adult is tall. A 130 cm adult is short.	A 246 cm adult is very short.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3270 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3379 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3488 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3597 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3706 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3815 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3924 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4033 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4142 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4251 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4360 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4469 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4578 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4687 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4796 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4905 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5014 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5123 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5232 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5341 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5450 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5559 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5668 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5777 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5886 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5995 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6104 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6213 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6322 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6431 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6540 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6649 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6758 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6867 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6976 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7085 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7194 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7303 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7412 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7521 g cat is very heavy.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3270 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3379 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3488 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3597 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3706 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3815 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 3924 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4033 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4142 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4251 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4360 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4469 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4578 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4687 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4796 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 4905 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5014 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5123 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5232 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5341 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5450 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5559 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5668 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5777 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5886 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 5995 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6104 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6213 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6322 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6431 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6540 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6649 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6758 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6867 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 6976 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7085 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7194 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7303 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7412 g cat is very light.
A 6540 g cat is heavy. A 4360 g cat is light.	A 7521 g cat is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3050 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3153 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3256 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3359 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3462 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3565 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3668 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3771 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3874 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3977 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4080 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4183 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4286 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4389 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4492 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4595 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4698 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4801 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4904 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5007 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5110 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5213 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5316 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5419 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5522 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5625 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5728 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5831 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5934 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6037 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6140 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6243 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6346 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6449 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6552 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6655 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6758 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6861 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6964 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 7067 g duck is very heavy.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3050 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3153 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3256 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3359 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3462 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3565 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3668 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3771 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3874 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 3977 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4080 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4183 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4286 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4389 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4492 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4595 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4698 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4801 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 4904 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5007 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5110 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5213 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5316 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5419 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5522 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5625 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5728 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5831 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 5934 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6037 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6140 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6243 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6346 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6449 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6552 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6655 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6758 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6861 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 6964 g duck is very light.
A 6140 g duck is heavy. A 4080 g duck is light.	A 7067 g duck is very light.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 720 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 745 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 770 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 795 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 820 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 845 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 870 g lamb is very heavy.
A 1470 g lamb is heavy. A 970 g lamb is light.	A 895 g lamb is very heavy.
