premise	hypothesis
A 240 g goat is heavy. A 160 g goat is light.	A 128 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 132 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 136 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 140 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 144 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 148 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 152 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 156 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 160 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 164 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 168 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 172 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 176 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 180 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 184 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 188 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 192 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 196 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 200 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 204 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 208 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 212 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 216 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 220 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 224 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 228 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 232 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 236 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 240 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 244 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 248 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 252 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 256 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 260 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 264 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 268 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 272 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 276 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 280 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 284 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 288 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 292 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 296 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 300 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 304 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 308 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 312 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 316 g goat is heavy.
A 240 g goat is heavy. A 160 g goat is light.	A 80 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 84 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 88 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 92 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 96 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 100 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 104 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 108 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 112 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 116 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 120 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 124 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 128 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 132 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 136 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 140 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 144 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 148 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 152 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 156 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 160 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 164 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 168 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 172 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 176 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 180 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 184 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 188 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 192 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 196 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 200 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 204 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 208 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 212 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 216 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 220 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 224 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 228 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 232 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 236 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 240 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 244 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 248 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 252 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 256 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 260 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 264 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 268 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 272 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 276 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 280 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 284 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 288 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 292 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 296 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 300 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 304 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 308 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 312 g goat is light.
A 240 g goat is heavy. A 160 g goat is light.	A 316 g goat is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 30 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 33 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 36 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 39 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 42 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 45 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 48 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 51 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 54 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 57 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 60 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 63 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 66 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 69 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 72 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 75 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 78 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 81 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 84 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 87 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 90 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 93 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 96 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 99 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 102 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 105 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 108 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 111 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 114 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 117 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 120 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 123 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 126 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 129 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 132 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 135 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 138 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 141 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 144 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 147 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 150 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 153 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 156 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 159 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 162 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 165 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 168 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 171 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 174 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 177 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 180 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 183 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 186 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 189 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 192 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 195 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 198 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 201 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 204 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 207 kg horse is heavy.
A 150 kg horse is heavy. A 90 kg horse is light.	A 30 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 33 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 36 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 39 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 42 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 45 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 48 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 51 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 54 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 57 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 60 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 63 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 66 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 69 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 72 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 75 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 78 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 81 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 84 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 87 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 90 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 93 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 96 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 99 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 102 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 105 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 108 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 111 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 114 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 117 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 120 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 123 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 126 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 129 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 132 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 135 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 138 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 141 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 144 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 147 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 150 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 153 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 156 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 159 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 162 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 165 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 168 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 171 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 174 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 177 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 180 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 183 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 186 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 189 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 192 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 195 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 198 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 201 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 204 kg horse is light.
A 150 kg horse is heavy. A 90 kg horse is light.	A 207 kg horse is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1380 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1449 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1518 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1587 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1656 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1725 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1794 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1863 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1932 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2001 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2070 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2139 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2208 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2277 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2346 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2415 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2484 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2553 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2622 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2691 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2760 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2829 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2898 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2967 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3036 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3105 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3174 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3243 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3312 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3381 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3450 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3519 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3588 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3657 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3726 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3795 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3864 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3933 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4002 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4071 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4140 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4209 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4278 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4347 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4416 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4485 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4554 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4623 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4692 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4761 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4830 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4899 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4968 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5037 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5106 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5175 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5244 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5313 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5382 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5451 g guitar is heavy.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1380 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1449 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1518 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1587 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1656 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1725 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1794 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1863 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 1932 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2001 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2070 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2139 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2208 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2277 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2346 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2415 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2484 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2553 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2622 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2691 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2760 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2829 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2898 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2967 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3036 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3105 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3174 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3243 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3312 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3381 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3450 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3519 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3588 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3657 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3726 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3795 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3864 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 3933 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4002 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4071 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4140 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4209 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4278 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4347 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4416 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4485 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4554 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4623 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4692 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4761 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4830 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4899 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4968 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5037 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5106 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5175 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5244 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5313 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5382 g guitar is light.
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 5451 g guitar is light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 800 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 840 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 880 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 920 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 960 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1000 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1040 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1080 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1120 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1160 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1200 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1240 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1280 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1320 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1360 g rabbit is heavy.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1400 g rabbit is heavy.
